Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
3,6,Chinese,male,8,18,0
3,7,American,female,8,-12,1
3,8,German,male,9,5,0
3,9,American,female,7,1,1
3,10,Indian,male,9,-10,0
3,11,American,male,6,11,0
3,12,Indian,female,10,-11,1
3,13,Chinese,female,10,11,0
3,14,German,female,9,0,0
3,15,Indian,female,7,-1,0
3,16,African,male,10,-1,0
3,17,American,female,8,6,1
3,18,African,male,11,-1,0
3,19,African,male,10,-1,0
3,20,Indian,male,10,11,0
3,21,Chinese,male,6,13,0
3,22,American,male,7,-8,1
3,23,African,male,9,-3,0
3,24,African,female,7,4,0
3,25,German,female,8,-6,0
3,26,German,male,8,11,0
3,27,Chinese,female,7,7,0
3,28,Chinese,female,5,20,0
3,29,Indian,female,8,11,1
3,30,Chinese,male,7,-4,0
3,31,American,male,6,-8,1
3,32,American,male,9,11,0
3,33,American,female,6,-7,1
3,34,German,female,6,7,0
3,35,Indian,female,8,-9,0
3,36,Chinese,male,10,0,0
3,37,Chinese,female,7,4,0
3,38,German,male,5,-1,0
3,39,Indian,female,6,-6,0
3,40,American,female,5,15,0
3,41,American,male,9,-9,0
3,42,Indian,female,8,10,0
3,43,Chinese,female,9,16,0
3,44,Indian,male,6,-9,0
3,45,Indian,female,11,8,1
3,46,American,male,9,-3,0
3,47,African,male,9,-6,0
3,48,African,male,9,-3,0
3,49,Indian,male,9,12,0
3,50,Chinese,male,6,11,0
4,1,Chinese,female,10,3,1
4,2,Chinese,male,14,15,0
4,3,German,female,10,-11,0
4,4,Chinese,male,13,1,1
4,5,Chinese,female,11,4,0
4,6,Chinese,male,10,19,0
4,7,American,female,10,-5,1
4,8,German,male,12,12,0
4,9,American,female,8,-5,1
4,10,Indian,male,11,-5,0
4,11,American,male,7,18,0
4,12,Indian,female,11,-15,1
4,13,Chinese,female,13,17,0
4,14,German,female,11,7,0
4,15,Indian,female,8,-2,0
4,16,African,male,13,2,0
4,17,American,female,10,2,1
4,18,African,male,13,4,0
4,19,African,male,12,3,0
4,20,Indian,male,12,17,0
4,21,Chinese,male,7,7,0
4,22,American,male,9,-7,1
4,23,African,male,12,-6,0
4,24,African,female,8,5,0
4,25,German,female,9,-9,0
4,26,German,male,11,5,0
4,27,Chinese,female,10,3,0
4,28,Chinese,female,6,15,0
4,29,Indian,female,9,10,1
4,30,Chinese,male,10,-5,0
4,31,American,male,8,-11,1
4,32,American,male,12,14,0
4,33,American,female,8,-8,1
4,34,German,female,8,14,0
4,35,Indian,female,11,-1,0
4,36,Chinese,male,12,7,0
4,37,Chinese,female,10,2,0
4,38,German,male,8,5,0
4,39,Indian,female,8,-8,0
4,40,American,female,7,16,0
4,41,American,male,12,-3,0
4,42,Indian,female,9,9,0
4,43,Chinese,female,12,18,0
4,44,Indian,male,7,-8,0
4,45,Indian,female,14,5,1
4,46,American,male,11,1,0
4,47,African,male,12,2,0
4,48,African,male,12,-9,0
4,49,Indian,male,11,7,0
4,50,Chinese,male,9,18,0
5,1,Chinese,female,13,4,1
5,2,Chinese,male,15,18,0
5,3,German,female,13,-6,0
5,4,Chinese,male,15,8,1
5,5,Chinese,female,14,11,0
5,6,Chinese,male,12,27,0
5,7,American,female,13,-6,1
5,8,German,male,14,17,0
5,9,American,female,10,0,1
5,10,Indian,male,12,-7,0
5,11,American,male,8,17,0
5,12,Indian,female,13,-7,1
5,13,Chinese,female,14,23,0
5,14,German,female,12,12,0
5,15,Indian,female,10,2,0
5,16,African,male,14,-4,0
5,17,American,female,11,1,1
5,18,African,male,14,2,0
5,19,African,male,14,9,0
5,20,Indian,male,14,19,0
5,21,Chinese,male,8,4,0
5,22,American,male,11,-9,1
5,23,African,male,14,-11,0
5,24,African,female,10,7,0
5,25,German,female,10,-10,0
5,26,German,male,13,4,0
5,27,Chinese,female,13,-2,0
5,28,Chinese,female,9,10,0
5,29,Indian,female,10,13,1
5,30,Chinese,male,11,1,0
5,31,American,male,11,-10,1
5,32,American,male,15,16,0
5,33,American,female,11,-7,1
5,34,German,female,9,17,0
5,35,Indian,female,14,7,0
5,36,Chinese,male,14,3,0
5,37,Chinese,female,11,-4,0
5,38,German,male,11,0,0
5,39,Indian,female,10,-11,0
5,40,American,female,10,14,0
5,41,American,male,13,0,0
5,42,Indian,female,12,6,0
5,43,Chinese,female,14,25,0
5,44,Indian,male,8,-13,0
5,45,Indian,female,17,13,1
5,46,American,male,14,6,0
5,47,African,male,13,9,0
5,48,African,male,14,-7,0
5,49,Indian,male,14,10,0
5,50,Chinese,male,12,17,0
6,1,Chinese,female,14,6,1
6,2,Chinese,male,16,21,0
6,3,German,female,15,2,0
6,4,Chinese,male,17,11,1
6,5,Chinese,female,17,9,0
6,6,Chinese,male,14,30,0
6,7,American,female,14,2,1
6,8,German,male,17,21,0
6,9,American,female,12,2,1
6,10,Indian,male,14,-5,0
6,11,American,male,10,15,0
6,12,Indian,female,14,1,1
6,13,Chinese,female,15,26,0
6,14,German,female,15,15,0
6,15,Indian,female,11,3,0
6,16,African,male,15,-6,0
6,17,American,female,13,0,1
6,18,African,male,17,7,0
6,19,African,male,17,10,0
6,20,Indian,male,15,24,0
6,21,Chinese,male,11,12,0
6,22,American,male,14,-15,1
6,23,African,male,15,-10,0
6,24,African,female,12,13,0
6,25,German,female,12,-7,0
6,26,German,male,14,6,0
6,27,Chinese,female,14,4,0
6,28,Chinese,female,10,17,0
6,29,Indian,female,13,16,1
6,30,Chinese,male,14,3,0
6,31,American,male,14,-2,1
6,32,American,male,16,21,0
6,33,American,female,13,-4,1
6,34,German,female,10,22,0
6,35,Indian,female,15,9,0
6,36,Chinese,male,16,6,0
6,37,Chinese,female,14,0,0
6,38,German,male,12,3,0
6,39,Indian,female,13,-4,0
6,40,American,female,12,13,0
6,41,American,male,15,-2,0
6,42,Indian,female,13,9,0
6,43,Chinese,female,17,29,0
6,44,Indian,male,10,-18,0
6,45,Indian,female,19,17,1
6,46,American,male,16,13,0
6,47,African,male,15,16,0
6,48,African,male,15,-10,0
6,49,Indian,male,17,18,0
6,50,Chinese,male,15,20,0
7,1,Chinese,female,17,2,1
7,2,Chinese,male,18,19,0
7,3,German,female,17,-3,0
7,4,Chinese,male,19,7,1
7,5,Chinese,female,18,13,0
7,6,Chinese,male,15,37,0
7,7,American,female,17,1,1
7,8,German,male,19,28,0
7,9,American,female,13,9,1
7,10,Indian,male,17,-9,0
7,11,American,male,12,9,0
7,12,Indian,female,17,6,1
7,13,Chinese,female,16,25,0
7,14,German,female,17,22,0
7,15,Indian,female,13,6,0
7,16,African,male,16,-5,0
7,17,American,female,15,-1,1
7,18,African,male,19,2,0
7,19,African,male,18,15,0
7,20,Indian,male,18,27,0
7,21,Chinese,male,12,9,0
7,22,American,male,15,-10,1
7,23,African,male,17,-2,0
7,24,African,female,14,7,0
7,25,German,female,15,-11,0
7,26,German,male,15,8,0
7,27,Chinese,female,16,1,0
7,28,Chinese,female,12,22,0
7,29,Indian,female,15,11,1
7,30,Chinese,male,17,-1,0
7,31,American,male,15,3,1
7,32,American,male,19,29,0
7,33,American,female,14,-9,1
7,34,German,female,12,30,0
7,35,Indian,female,16,12,0
7,36,Chinese,male,19,11,0
7,37,Chinese,female,17,1,0
7,38,German,male,15,-1,0
7,39,Indian,female,14,-2,0
7,40,American,female,14,20,0
7,41,American,male,18,1,0
7,42,Indian,female,16,3,0
7,43,Chinese,female,18,27,0
7,44,Indian,male,13,-13,0
7,45,Indian,female,20,11,1
7,46,American,male,17,7,0
7,47,African,male,17,15,0
7,48,African,male,16,-7,0
7,49,Indian,male,18,14,0
7,50,Chinese,male,17,24,0
8,1,Chinese,female,18,6,1
8,2,Chinese,male,21,25,0
8,3,German,female,20,2,0
8,4,Chinese,male,20,6,1
8,5,Chinese,female,19,18,0
8,6,Chinese,male,18,31,0
8,7,American,female,19,-1,1
8,8,German,male,21,25,0
8,9,American,female,14,17,1
8,10,Indian,male,19,-7,0
8,11,American,male,13,11,0
8,12,Indian,female,18,11,1
8,13,Chinese,female,17,23,0
8,14,German,female,19,27,0
8,15,Indian,female,15,4,0
8,16,African,male,18,-4,0
8,17,American,female,18,-6,1
8,18,African,male,21,-1,0
8,19,African,male,20,21,0
8,20,Indian,male,19,26,0
8,21,Chinese,male,15,4,0
8,22,American,male,18,-11,1
8,23,African,male,18,-5,0
8,24,African,female,17,14,0
8,25,German,female,16,-3,0
8,26,German,male,18,2,0
8,27,Chinese,female,19,6,0
8,28,Chinese,female,15,27,0
8,29,Indian,female,17,16,1
8,30,Chinese,male,20,6,0
8,31,American,male,17,10,1
8,32,American,male,22,33,0
8,33,American,female,17,-7,1
8,34,German,female,15,34,0
8,35,Indian,female,17,13,0
8,36,Chinese,male,20,7,0
8,37,Chinese,female,20,0,0
8,38,German,male,17,4,0
8,39,Indian,female,16,-6,0
8,40,American,female,15,26,0
8,41,American,male,21,-5,0
8,42,Indian,female,19,-3,0
8,43,Chinese,female,19,23,0
8,44,Indian,male,16,-15,0
8,45,Indian,female,21,7,1
8,46,American,male,20,1,0
8,47,African,male,18,11,0
8,48,African,male,18,-10,0
8,49,Indian,male,19,8,0
8,50,Chinese,male,20,31,0
9,1,Chinese,female,19,9,1
9,2,Chinese,male,22,19,0
9,3,German,female,23,3,0
9,4,Chinese,male,23,7,1
9,5,Chinese,female,20,12,0
9,6,Chinese,male,20,27,0
9,7,American,female,20,0,1
9,8,German,male,23,33,0
9,9,American,female,15,15,1
9,10,Indian,male,20,-8,0
9,11,American,male,15,8,0
9,12,Indian,female,20,9,1
9,13,Chinese,female,18,25,0
9,14,German,female,21,28,0
9,15,Indian,female,16,8,0
9,16,African,male,20,-6,0
9,17,American,female,19,2,1
9,18,African,male,23,3,0
9,19,African,male,23,27,0
9,20,Indian,male,22,20,0
9,21,Chinese,male,17,6,0
9,22,American,male,20,-3,1
9,23,African,male,19,2,0
9,24,African,female,20,17,0
9,25,German,female,17,4,0
9,26,German,male,20,-1,0
9,27,Chinese,female,22,4,0
9,28,Chinese,female,18,22,0
9,29,Indian,female,18,10,1
9,30,Chinese,male,22,10,0
9,31,American,male,19,9,1
9,32,American,male,24,36,0
9,33,American,female,19,-5,1
9,34,German,female,16,40,0
9,35,Indian,female,18,8,0
9,36,Chinese,male,22,4,0
9,37,Chinese,female,22,4,0
9,38,German,male,18,9,0
9,39,Indian,female,19,1,0
9,40,American,female,16,23,0
9,41,American,male,23,-2,0
9,42,Indian,female,21,-1,0
9,43,Chinese,female,21,21,0
9,44,Indian,male,18,-18,0
9,45,Indian,female,24,15,1
9,46,American,male,21,8,0
9,47,African,male,20,15,0
9,48,African,male,20,-16,0
9,49,Indian,male,20,5,0
9,50,Chinese,male,23,28,0
10,1,Chinese,female,19,11,1
10,2,Chinese,male,25,21,0
10,3,German,female,26,5,0
10,4,Chinese,male,23,9,1
10,5,Chinese,female,22,20,0
10,6,Chinese,male,22,33,0
10,7,American,female,20,2,1
10,8,German,male,26,40,0
10,9,American,female,16,14,1
10,10,Indian,male,21,-1,0
10,11,American,male,17,2,0
10,12,Indian,female,23,7,1
10,13,Chinese,female,21,32,0
10,14,German,female,23,29,0
10,15,Indian,female,18,11,0
10,16,African,male,22,-1,0
10,17,American,female,22,0,1
10,18,African,male,26,10,0
10,19,African,male,25,34,0
10,20,Indian,male,23,23,0
10,21,Chinese,male,19,5,0
10,22,American,male,20,-1,1
10,23,African,male,22,10,0
10,24,African,female,21,19,0
10,25,German,female,19,-2,0
10,26,German,male,22,-3,0
10,27,Chinese,female,23,1,0
10,28,Chinese,female,19,25,0
10,29,Indian,female,20,16,1
10,30,Chinese,male,24,15,0
10,31,American,male,21,6,1
10,32,American,male,27,41,0
10,33,American,female,22,-10,1
10,34,German,female,19,37,0
10,35,Indian,female,20,9,0
10,36,Chinese,male,24,8,0
10,37,Chinese,female,24,11,0
10,38,German,male,19,6,0
10,39,Indian,female,22,-3,0
10,40,American,female,18,21,0
10,41,American,male,26,6,0
10,42,Indian,female,24,-4,0
10,43,Chinese,female,22,27,0
10,44,Indian,male,21,-11,0
10,45,Indian,female,24,17,1
10,46,American,male,24,13,0
10,47,African,male,21,23,0
10,48,African,male,22,-20,0
10,49,Indian,male,23,2,0
10,50,Chinese,male,24,36,0
11,1,Chinese,female,19,13,1
11,2,Chinese,male,28,29,0
11,3,German,female,28,6,0
11,4,Chinese,male,23,11,1
11,5,Chinese,female,23,25,0
11,6,Chinese,male,24,29,0
11,7,American,female,20,4,1
11,8,German,male,29,34,0
11,9,American,female,19,8,1
11,10,Indian,male,22,-4,0
11,11,American,male,20,-2,0
11,12,Indian,female,24,5,1
11,13,Chinese,female,24,37,0
11,14,German,female,24,31,0
11,15,Indian,female,21,6,0
11,16,African,male,25,-2,0
11,17,American,female,25,2,1
11,18,African,male,29,14,0
11,19,African,male,27,35,0
11,20,Indian,male,24,22,0
11,21,Chinese,male,21,10,0
11,22,American,male,20,1,1
11,23,African,male,25,17,0
11,24,African,female,23,17,0
11,25,German,female,20,-1,0
11,26,German,male,25,2,0
11,27,Chinese,female,24,5,0
11,28,Chinese,female,22,23,0
11,29,Indian,female,21,15,1
11,30,Chinese,male,26,16,0
11,31,American,male,22,12,1
11,32,American,male,29,38,0
11,33,American,female,25,-13,1
11,34,German,female,22,39,0
11,35,Indian,female,23,17,0
11,36,Chinese,male,27,6,0
11,37,Chinese,female,25,17,0
11,38,German,male,20,9,0
11,39,Indian,female,23,-2,0
11,40,American,female,21,26,0
11,41,American,male,27,1,0
11,42,Indian,female,26,0,0
11,43,Chinese,female,23,25,0
11,44,Indian,male,24,-13,0
11,45,Indian,female,24,19,1
11,46,American,male,26,14,0
11,47,African,male,24,22,0
11,48,African,male,24,-16,0
11,49,Indian,male,26,9,0
11,50,Chinese,male,27,43,0
12,1,Chinese,female,19,15,1
12,2,Chinese,male,31,23,0
12,3,German,female,30,5,0
12,4,Chinese,male,23,13,1
12,5,Chinese,female,24,31,0
12,6,Chinese,male,25,37,0
12,7,American,female,20,6,1
12,8,German,male,31,33,0
12,9,American,female,21,14,1
12,10,Indian,male,25,-5,0
12,11,American,male,22,4,0
12,12,Indian,female,25,6,1
12,13,Chinese,female,25,40,0
12,14,German,female,25,39,0
12,15,Indian,female,23,12,0
12,16,African,male,27,-6,0
12,17,American,female,26,-3,1
12,18,African,male,32,8,0
12,19,African,male,30,42,0
12,20,Indian,male,27,23,0
12,21,Chinese,male,22,4,0
12,22,American,male,20,3,1
12,23,African,male,26,23,0
12,24,African,female,25,25,0
12,25,German,female,21,6,0
12,26,German,male,28,4,0
12,27,Chinese,female,27,13,0
12,28,Chinese,female,24,22,0
12,29,Indian,female,23,13,1
12,30,Chinese,male,28,10,0
12,31,American,male,23,7,1
12,32,American,male,32,36,0
12,33,American,female,27,-18,1
12,34,German,female,24,46,0
12,35,Indian,female,26,11,0
12,36,Chinese,male,30,7,0
12,37,Chinese,female,26,13,0
12,38,German,male,23,8,0
12,39,Indian,female,25,0,0
12,40,American,female,24,33,0
12,41,American,male,29,-5,0
12,42,Indian,female,29,-2,0
12,43,Chinese,female,24,30,0
12,44,Indian,male,25,-7,0
12,45,Indian,female,24,21,1
12,46,American,male,28,10,0
12,47,African,male,27,28,0
12,48,African,male,26,-11,0
12,49,Indian,male,27,4,0
12,50,Chinese,male,29,37,0
13,1,Chinese,female,19,17,1
13,2,Chinese,male,33,17,0
13,3,German,female,33,2,0
13,4,Chinese,male,23,15,1
13,5,Chinese,female,26,28,0
13,6,Chinese,male,27,36,0
13,7,American,female,20,8,1
13,8,German,male,32,31,0
13,9,American,female,22,15,1
13,10,Indian,male,26,-11,0
13,11,American,male,24,2,0
13,12,Indian,female,26,9,1
13,13,Chinese,female,27,47,0
13,14,German,female,28,45,0
13,15,Indian,female,25,16,0
13,16,African,male,30,-5,0
13,17,American,female,27,4,1
13,18,African,male,35,7,0
13,19,African,male,31,38,0
13,20,Indian,male,28,27,0
13,21,Chinese,male,25,1,0
13,22,American,male,20,5,1
13,23,African,male,28,26,0
13,24,African,female,27,20,0
13,25,German,female,22,5,0
13,26,German,male,29,10,0
13,27,Chinese,female,28,21,0
13,28,Chinese,female,27,21,0
13,29,Indian,female,25,7,1
13,30,Chinese,male,31,8,0
13,31,American,male,24,5,1
13,32,American,male,34,32,0
13,33,American,female,29,-17,1
13,34,German,female,25,45,0
13,35,Indian,female,27,19,0
13,36,Chinese,male,33,13,0
13,37,Chinese,female,29,7,0
13,38,German,male,25,2,0
13,39,Indian,female,27,-5,0
13,40,American,female,27,38,0
13,41,American,male,30,-10,0
13,42,Indian,female,32,0,0
13,43,Chinese,female,27,26,0
13,44,Indian,male,26,0,0
13,45,Indian,female,24,23,1
13,46,American,male,30,12,0
13,47,African,male,28,36,0
13,48,African,male,27,-17,0
13,49,Indian,male,28,1,0
13,50,Chinese,male,30,45,0
14,1,Chinese,female,19,19,1
14,2,Chinese,male,35,12,0
14,3,German,female,35,9,0
14,4,Chinese,male,23,17,1
14,5,Chinese,female,29,23,0
14,6,Chinese,male,30,44,0
14,7,American,female,20,10,1
14,8,German,male,33,25,0
14,9,American,female,25,10,1
14,10,Indian,male,29,-13,0
14,11,American,male,27,1,0
14,12,Indian,female,29,15,1
14,13,Chinese,female,29,46,0
14,14,German,female,31,50,0
14,15,Indian,female,27,23,0
14,16,African,male,32,-9,0
14,17,American,female,30,2,1
14,18,African,male,36,11,0
14,19,African,male,32,40,0
14,20,Indian,male,29,28,0
14,21,Chinese,male,26,0,0
14,22,American,male,20,7,1
14,23,African,male,30,32,0
14,24,African,female,30,16,0
14,25,German,female,25,9,0
14,26,German,male,31,9,0
14,27,Chinese,female,31,18,0
14,28,Chinese,female,30,26,0
14,29,Indian,female,26,6,1
14,30,Chinese,male,33,3,0
14,31,American,male,26,6,1
14,32,American,male,36,27,0
14,33,American,female,32,-16,1
14,34,German,female,27,42,0
14,35,Indian,female,29,26,0
14,36,Chinese,male,35,15,0
14,37,Chinese,female,30,1,0
14,38,German,male,28,-2,0
14,39,Indian,female,28,0,0
14,40,American,female,30,46,0
14,41,American,male,31,-4,0
14,42,Indian,female,33,-3,0
14,43,Chinese,female,28,32,0
14,44,Indian,male,29,6,0
14,45,Indian,female,24,25,1
14,46,American,male,31,9,0
14,47,African,male,31,43,0
14,48,African,male,30,-15,0
14,49,Indian,male,29,6,0
14,50,Chinese,male,33,49,0
15,1,Chinese,female,19,21,1
15,2,Chinese,male,36,18,0
15,3,German,female,36,8,0
15,4,Chinese,male,23,19,1
15,5,Chinese,female,32,28,0
15,6,Chinese,male,31,39,0
15,7,American,female,20,12,1
15,8,German,male,36,21,0
15,9,American,female,27,7,1
15,10,Indian,male,30,-19,0
15,11,American,male,28,3,0
15,12,Indian,female,32,21,1
15,13,Chinese,female,30,45,0
15,14,German,female,33,46,0
15,15,Indian,female,29,19,0
15,16,African,male,34,-5,0
15,17,American,female,32,3,1
15,18,African,male,39,5,0
15,19,African,male,35,43,0
15,20,Indian,male,30,22,0
15,21,Chinese,male,29,7,0
15,22,American,male,20,9,1
15,23,African,male,31,28,0
15,24,African,female,33,17,0
15,25,German,female,26,15,0
15,26,German,male,34,13,0
15,27,Chinese,female,34,13,0
15,28,Chinese,female,31,34,0
15,29,Indian,female,26,8,1
15,30,Chinese,male,35,8,0
15,31,American,male,26,8,1
15,32,American,male,38,23,0
15,33,American,female,34,-8,1
15,34,German,female,29,45,0
15,35,Indian,female,30,21,0
15,36,Chinese,male,38,13,0
15,37,Chinese,female,31,6,0
15,38,German,male,29,3,0
15,39,Indian,female,30,5,0
15,40,American,female,33,41,0
15,41,American,male,32,-3,0
15,42,Indian,female,36,-4,0
15,43,Chinese,female,30,36,0
15,44,Indian,male,30,13,0
15,45,Indian,female,24,27,1
15,46,American,male,33,10,0
15,47,African,male,33,49,0
15,48,African,male,32,-8,0
15,49,Indian,male,32,13,0
15,50,Chinese,male,36,51,0
16,1,Chinese,female,19,23,1
16,2,Chinese,male,37,21,0
16,3,German,female,39,5,0
16,4,Chinese,male,23,21,1
16,5,Chinese,female,34,30,0
16,6,Chinese,male,34,36,0
16,7,American,female,20,14,1
16,8,German,male,39,17,0
16,9,American,female,30,1,1
16,10,Indian,male,33,-11,0
16,11,American,male,30,5,0
16,12,Indian,female,34,29,1
16,13,Chinese,female,31,51,0
16,14,German,female,34,52,0
16,15,Indian,female,31,13,0
16,16,African,male,37,0,0
16,17,American,female,33,8,1
16,18,African,male,41,12,0
16,19,African,male,37,42,0
16,20,Indian,male,33,21,0
16,21,Chinese,male,30,15,0
16,22,American,male,20,11,1
16,23,African,male,32,35,0
16,24,African,female,34,19,0
16,25,German,female,27,20,0
16,26,German,male,37,10,0
16,27,Chinese,female,36,15,0
16,28,Chinese,female,32,30,0
16,29,Indian,female,26,10,1
16,30,Chinese,male,36,2,0
16,31,American,male,26,10,1
16,32,American,male,39,24,0
16,33,American,female,36,-2,1
16,34,German,female,30,41,0
16,35,Indian,female,32,22,0
16,36,Chinese,male,41,16,0
16,37,Chinese,female,32,8,0
16,38,German,male,31,6,0
16,39,Indian,female,33,2,0
16,40,American,female,35,39,0
16,41,American,male,35,4,0
16,42,Indian,female,37,-5,0
16,43,Chinese,female,31,44,0
16,44,Indian,male,31,12,0
16,45,Indian,female,24,29,1
16,46,American,male,36,4,0
16,47,African,male,35,45,0
16,48,African,male,35,-2,0
16,49,Indian,male,33,15,0
16,50,Chinese,male,39,50,0
17,1,Chinese,female,19,25,1
17,2,Chinese,male,40,15,0
17,3,German,female,41,11,0
17,4,Chinese,male,23,23,1
17,5,Chinese,female,35,34,0
17,6,Chinese,male,36,41,0
17,7,American,female,20,16,1
17,8,German,male,42,14,0
17,9,American,female,32,2,1
17,10,Indian,male,34,-5,0
17,11,American,male,31,7,0
17,12,Indian,female,35,36,1
17,13,Chinese,female,34,55,0
17,14,German,female,35,55,0
17,15,Indian,female,33,18,0
17,16,African,male,39,-1,0
17,17,American,female,33,10,1
17,18,African,male,44,10,0
17,19,African,male,39,48,0
17,20,Indian,male,36,24,0
17,21,Chinese,male,33,22,0
17,22,American,male,20,13,1
17,23,African,male,33,34,0
17,24,African,female,35,23,0
17,25,German,female,28,24,0
17,26,German,male,38,17,0
17,27,Chinese,female,39,19,0
17,28,Chinese,female,35,34,0
17,29,Indian,female,26,12,1
17,30,Chinese,male,39,0,0
17,31,American,male,26,12,1
17,32,American,male,40,30,0
17,33,American,female,39,4,1
17,34,German,female,32,45,0
17,35,Indian,female,33,24,0
17,36,Chinese,male,44,12,0
17,37,Chinese,female,35,14,0
17,38,German,male,32,5,0
17,39,Indian,female,34,3,0
17,40,American,female,38,43,0
17,41,American,male,37,5,0
17,42,Indian,female,40,-1,0
17,43,Chinese,female,33,47,0
17,44,Indian,male,32,15,0
17,45,Indian,female,24,31,1
17,46,American,male,38,10,0
17,47,African,male,37,50,0
