Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
13,5,Chinese,male,26,-4,1
13,6,German,female,28,15,0
14,1,Chinese,female,17,16,1
14,2,American,female,36,25,0
14,3,American,male,34,16,1
14,4,Chinese,male,32,24,0
14,5,Chinese,male,29,2,1
14,6,German,female,31,16,0
15,1,Chinese,female,17,18,1
15,2,American,female,38,19,0
15,3,American,male,36,15,1
15,4,Chinese,male,33,22,0
15,5,Chinese,male,31,5,1
15,6,German,female,34,21,0
16,1,Chinese,female,17,20,1
16,2,American,female,40,14,0
16,3,American,male,39,12,1
16,4,Chinese,male,35,19,0
16,5,Chinese,male,33,4,1
16,6,German,female,37,15,0
17,1,Chinese,female,17,22,1
17,2,American,female,41,20,0
17,3,American,male,41,19,1
17,4,Chinese,male,36,22,0
17,5,Chinese,male,35,7,1
17,6,German,female,40,21,0
18,1,Chinese,female,17,24,1
18,2,American,female,42,23,0
18,3,American,male,42,18,1
18,4,Chinese,male,38,25,0
18,5,Chinese,male,38,2,1
18,6,German,female,43,22,0
19,1,Chinese,female,17,26,1
19,2,American,female,45,17,0
19,3,American,male,45,15,1
19,4,Chinese,male,39,27,0
19,5,Chinese,male,39,9,1
19,6,German,female,44,29,0
20,1,Chinese,female,17,28,1
20,2,American,female,46,24,0
20,3,American,male,47,21,1
20,4,Chinese,male,41,24,0
20,5,Chinese,male,41,11,1
20,6,German,female,45,31,0
21,1,Chinese,female,17,30,1
21,2,American,female,49,23,0
21,3,American,male,50,22,1
21,4,Chinese,male,43,28,0
21,5,Chinese,male,44,18,1
21,6,German,female,48,33,0
22,1,Chinese,female,17,32,1
22,2,American,female,50,22,0
22,3,American,male,51,16,1
22,4,Chinese,male,45,30,0
22,5,Chinese,male,47,25,1
22,6,German,female,51,36,0
23,1,Chinese,female,17,34,1
23,2,American,female,53,23,0
23,3,American,male,53,17,1
23,4,Chinese,male,47,32,0
23,5,Chinese,male,50,23,1
23,6,German,female,53,43,0
24,1,Chinese,female,17,36,1
24,2,American,female,54,27,0
24,3,American,male,56,13,1
24,4,Chinese,male,50,36,0
24,5,Chinese,male,51,27,1
24,6,German,female,54,46,0
25,1,Chinese,female,17,38,1
25,2,American,female,57,23,0
25,3,American,male,59,16,1
25,4,Chinese,male,51,37,0
25,5,Chinese,male,52,32,1
25,6,German,female,57,50,0
26,1,Chinese,female,17,40,1
26,2,American,female,59,17,0
26,3,American,male,60,12,1
26,4,Chinese,male,52,43,0
26,5,Chinese,male,53,26,1
26,6,German,female,58,55,0
27,1,Chinese,female,17,42,1
27,2,American,female,61,12,0
27,3,American,male,63,19,1
27,4,Chinese,male,53,47,0
27,5,Chinese,male,55,34,1
27,6,German,female,61,56,0
28,1,Chinese,female,17,44,1
28,2,American,female,62,20,0
28,3,American,male,66,21,1
28,4,Chinese,male,55,50,0
28,5,Chinese,male,56,39,1
28,6,German,female,62,62,0
29,1,Chinese,female,17,46,1
29,2,American,female,64,21,0
29,3,American,male,68,23,1
29,4,Chinese,male,56,48,0
29,5,Chinese,male,57,45,1
29,6,German,female,65,65,0
30,1,Chinese,female,17,48,1
30,2,American,female,66,29,0
30,3,American,male,70,26,1
30,4,Chinese,male,59,49,0
30,5,Chinese,male,59,42,1
30,6,German,female,68,70,0
31,1,Chinese,female,18,52,1
31,2,American,female,69,30,0
31,3,American,male,72,22,1
31,4,Chinese,male,61,48,0
31,5,Chinese,male,62,37,1
31,6,German,female,71,65,0
32,1,Chinese,female,19,55,1
32,2,American,female,70,31,0
32,3,American,male,73,26,1
32,4,Chinese,male,62,44,0
32,5,Chinese,male,65,42,1
32,6,German,female,72,67,0
33,1,Chinese,female,22,56,1
33,2,American,female,73,37,0
33,3,American,male,76,24,1
33,4,Chinese,male,63,47,0
33,5,Chinese,male,67,44,1
33,6,German,female,74,70,0
34,1,Chinese,female,23,52,1
34,2,American,female,75,36,0
34,3,American,male,77,21,1
34,4,Chinese,male,66,51,0
34,5,Chinese,male,68,48,1
34,6,German,female,75,66,0
35,1,Chinese,female,26,51,1
35,2,American,female,78,44,0
35,3,American,male,78,28,1
35,4,Chinese,male,67,56,0
35,5,Chinese,male,71,50,1
35,6,German,female,76,61,0
36,1,Chinese,female,27,49,1
36,2,American,female,80,52,0
36,3,American,male,79,24,1
36,4,Chinese,male,69,51,0
36,5,Chinese,male,74,56,1
36,6,German,female,78,63,0
37,1,Chinese,female,29,45,1
37,2,American,female,83,59,0
37,3,American,male,80,28,1
37,4,Chinese,male,70,52,0
37,5,Chinese,male,75,61,1
37,6,German,female,81,68,0
38,1,Chinese,female,32,49,1
38,2,American,female,85,53,0
38,3,American,male,82,24,1
38,4,Chinese,male,73,46,0
38,5,Chinese,male,77,58,1
38,6,German,female,82,75,0
39,1,Chinese,female,35,57,1
39,2,American,female,86,60,0
39,3,American,male,85,22,1
39,4,Chinese,male,76,53,0
39,5,Chinese,male,79,64,1
39,6,German,female,83,81,0
40,1,Chinese,female,36,65,1
40,2,American,female,88,64,0
40,3,American,male,86,21,1
40,4,Chinese,male,79,57,0
40,5,Chinese,male,81,65,1
40,6,German,female,85,84,0
41,1,Chinese,female,37,72,1
41,2,American,female,91,60,0
41,3,American,male,87,16,1
41,4,Chinese,male,81,64,0
41,5,Chinese,male,83,63,1
41,6,German,female,87,90,0
42,1,Chinese,female,39,77,1
42,2,American,female,93,54,0
42,3,American,male,88,23,1
42,4,Chinese,male,83,67,0
42,5,Chinese,male,86,70,1
42,6,German,female,89,93,0
43,1,Chinese,female,41,74,1
43,2,American,female,96,60,0
43,3,American,male,91,22,1
43,4,Chinese,male,85,63,0
43,5,Chinese,male,88,77,1
43,6,German,female,90,87,0
44,1,Chinese,female,44,70,1
44,2,American,female,97,63,0
44,3,American,male,94,21,1
44,4,Chinese,male,86,62,0
44,5,Chinese,male,91,72,1
44,6,German,female,93,93,0
45,1,Chinese,female,46,66,1
45,2,American,female,98,57,0
45,3,American,male,96,17,1
45,4,Chinese,male,89,63,0
45,5,Chinese,male,92,77,1
45,6,German,female,94,88,0
46,1,Chinese,female,49,64,1
46,2,American,female,101,53,0
46,3,American,male,99,25,1
46,4,Chinese,male,92,68,0
46,5,Chinese,male,93,72,1
46,6,German,female,97,96,0
47,1,Chinese,female,52,71,1
47,2,American,female,104,61,0
47,3,American,male,101,31,1
47,4,Chinese,male,94,64,0
47,5,Chinese,male,96,76,1
47,6,German,female,100,101,0
48,1,Chinese,female,54,72,1
48,2,American,female,107,66,0
48,3,American,male,104,26,1
48,4,Chinese,male,95,58,0
48,5,Chinese,male,99,78,1
48,6,German,female,103,104,0
49,1,Chinese,female,55,80,1
49,2,American,female,109,61,0
49,3,American,male,105,34,1
49,4,Chinese,male,98,65,0
49,5,Chinese,male,101,81,1
49,6,German,female,104,106,0
50,1,Chinese,female,58,77,1
50,2,American,female,110,63,0
50,3,American,male,105,36,1
50,4,Chinese,male,100,67,0
50,5,Chinese,male,101,83,1
50,6,German,female,107,111,0
51,1,Chinese,female,60,79,1
51,2,American,female,112,66,0
51,3,American,male,105,38,1
51,4,Chinese,male,101,73,0
51,5,Chinese,male,101,85,1
51,6,German,female,110,105,0
52,1,Chinese,female,61,75,1
52,2,American,female,114,60,0
52,3,American,male,105,40,1
52,4,Chinese,male,103,78,0
52,5,Chinese,male,101,87,1
52,6,German,female,112,110,0
53,1,Chinese,female,64,72,1
53,2,American,female,115,63,0
53,3,American,male,105,42,1
53,4,Chinese,male,104,79,0
53,5,Chinese,male,101,89,1
53,6,German,female,115,114,0
54,1,Chinese,female,67,78,1
54,2,American,female,116,69,0
54,3,American,male,105,44,1
54,4,Chinese,male,105,78,0
54,5,Chinese,male,101,91,1
54,6,German,female,116,121,0
55,1,Chinese,female,70,72,1
55,2,American,female,117,65,0
55,3,American,male,105,46,1
55,4,Chinese,male,107,77,0
55,5,Chinese,male,101,93,1
55,6,German,female,118,123,0
56,1,Chinese,female,71,73,1
56,2,American,female,120,70,0
56,3,American,male,105,48,1
56,4,Chinese,male,109,75,0
56,5,Chinese,male,101,95,1
56,6,German,female,120,124,0
57,1,Chinese,female,74,71,1
57,2,American,female,123,65,0
57,3,American,male,105,50,1
57,4,Chinese,male,111,71,0
57,5,Chinese,male,101,97,1
57,6,German,female,122,132,0
58,1,Chinese,female,75,68,1
58,2,American,female,126,60,0
58,3,American,male,105,52,1
58,4,Chinese,male,113,79,0
58,5,Chinese,male,101,99,1
58,6,German,female,124,135,0
59,1,Chinese,female,76,69,1
59,2,American,female,127,61,0
59,3,American,male,105,54,1
59,4,Chinese,male,115,77,0
59,5,Chinese,male,101,101,1
59,6,German,female,125,142,0
60,1,Chinese,female,78,64,1
60,2,American,female,128,55,0
60,3,American,male,105,56,1
60,4,Chinese,male,116,74,0
60,5,Chinese,male,101,103,1
60,6,German,female,128,136,0
61,1,Chinese,female,80,68,1
61,2,American,female,129,53,0
61,3,American,male,105,58,1
61,4,Chinese,male,117,76,0
61,5,Chinese,male,101,105,1
61,6,German,female,130,132,0
62,1,Chinese,female,82,71,1
62,2,American,female,131,47,0
62,3,American,male,105,60,1
62,4,Chinese,male,119,78,0
62,5,Chinese,male,101,107,1
62,6,German,female,132,138,0
63,1,Chinese,female,84,69,1
63,2,American,female,132,48,0
63,3,American,male,105,62,1
63,4,Chinese,male,122,81,0
63,5,Chinese,male,101,109,1
63,6,German,female,134,134,0
64,1,Chinese,female,87,77,1
64,2,American,female,134,50,0
64,3,American,male,105,64,1
64,4,Chinese,male,124,87,0
64,5,Chinese,male,101,111,1
64,6,German,female,135,142,0
65,1,Chinese,female,90,83,1
65,2,American,female,135,47,0
65,3,American,male,105,66,1
65,4,Chinese,male,127,84,0
65,5,Chinese,male,101,113,1
65,6,German,female,137,141,0
66,1,Chinese,female,91,78,1
66,2,American,female,138,55,0
66,3,American,male,105,68,1
66,4,Chinese,male,130,80,0
66,5,Chinese,male,101,115,1
66,6,German,female,140,149,0
67,1,Chinese,female,92,84,1
67,2,American,female,139,51,0
67,3,American,male,105,70,1
67,4,Chinese,male,133,82,0
67,5,Chinese,male,101,117,1
67,6,German,female,141,144,0
68,1,Chinese,female,93,87,1
68,2,American,female,140,54,0
68,3,American,male,105,72,1
68,4,Chinese,male,135,79,0
68,5,Chinese,male,101,119,1
68,6,German,female,144,141,0
69,1,Chinese,female,95,83,1
69,2,American,female,141,57,0
69,3,American,male,105,74,1
69,4,Chinese,male,138,80,0
69,5,Chinese,male,101,121,1
69,6,German,female,146,146,0
70,1,Chinese,female,98,84,1
70,2,American,female,143,59,0
70,3,American,male,105,76,1
70,4,Chinese,male,141,82,0
70,5,Chinese,male,101,123,1
70,6,German,female,147,144,0
71,1,Chinese,female,99,91,1
71,2,American,female,144,60,0
71,3,American,male,105,78,1
71,4,Chinese,male,143,78,0
71,5,Chinese,male,101,125,1
71,6,German,female,148,142,0
72,1,Chinese,female,102,88,1
72,2,American,female,146,62,0
72,3,American,male,105,80,1
72,4,Chinese,male,146,85,0
72,5,Chinese,male,101,127,1
72,6,German,female,151,146,0
73,1,Chinese,female,105,82,1
73,2,American,female,149,57,0
73,3,American,male,105,82,1
73,4,Chinese,male,149,93,0
73,5,Chinese,male,101,129,1
73,6,German,female,153,140,0
74,1,Chinese,female,107,83,1
74,2,American,female,151,61,0
74,3,American,male,105,84,1
74,4,Chinese,male,150,98,0
74,5,Chinese,male,101,131,1
74,6,German,female,156,135,0
75,1,Chinese,female,110,91,1
75,2,American,female,153,64,0
75,3,American,male,105,86,1
75,4,Chinese,male,151,100,0
75,5,Chinese,male,101,133,1
75,6,German,female,158,132,0
76,1,Chinese,female,111,99,1
76,2,American,female,155,61,0
76,3,American,male,105,88,1
76,4,Chinese,male,154,107,0
76,5,Chinese,male,101,135,1
76,6,German,female,159,134,0
77,1,Chinese,female,112,100,1
77,2,American,female,157,57,0
77,3,American,male,105,90,1
77,4,Chinese,male,156,113,0
77,5,Chinese,male,101,137,1
77,6,German,female,162,142,0
78,1,Chinese,female,115,97,1
78,2,American,female,160,55,0
78,3,American,male,105,92,1
78,4,Chinese,male,159,110,0
78,5,Chinese,male,101,139,1
78,6,German,female,163,139,0
79,1,Chinese,female,116,93,1
79,2,American,female,162,56,0
79,3,American,male,105,94,1
79,4,Chinese,male,161,106,0
79,5,Chinese,male,101,141,1
79,6,German,female,165,143,0
80,1,Chinese,female,118,91,1
80,2,American,female,164,62,0
80,3,American,male,105,96,1
80,4,Chinese,male,164,102,0
80,5,Chinese,male,101,143,1
80,6,German,female,166,149,0
81,1,Chinese,female,121,86,1
81,2,American,female,165,65,0
81,3,American,male,107,93,1
81,4,Chinese,male,166,108,0
81,5,Chinese,male,102,150,1
81,6,German,female,167,148,0
82,1,Chinese,female,122,92,1
82,2,American,female,166,60,0
82,3,American,male,109,87,1
82,4,Chinese,male,169,110,0
82,5,Chinese,male,103,157,1
82,6,German,female,168,153,0
83,1,Chinese,female,124,88,1
83,2,American,female,167,62,0
83,3,American,male,111,89,1
83,4,Chinese,male,171,111,0
83,5,Chinese,male,105,158,1
83,6,German,female,171,151,0
84,1,Chinese,female,125,82,1
84,2,American,female,168,57,0
84,3,American,male,114,94,1
84,4,Chinese,male,174,107,0
84,5,Chinese,male,108,163,1
84,6,German,female,173,148,0
85,1,Chinese,female,126,78,1
85,2,American,female,169,54,0
85,3,American,male,115,90,1
85,4,Chinese,male,175,110,0
85,5,Chinese,male,109,161,1
85,6,German,female,174,156,0
86,1,Chinese,female,127,84,1
86,2,American,female,172,58,0
86,3,American,male,116,97,1
86,4,Chinese,male,178,108,0
86,5,Chinese,male,111,160,1
86,6,German,female,177,154,0
87,1,Chinese,female,130,81,1
87,2,American,female,175,59,0
87,3,American,male,117,94,1
87,4,Chinese,male,180,103,0
87,5,Chinese,male,114,164,1
87,6,German,female,179,156,0
88,1,Chinese,female,131,85,1
88,2,American,female,177,67,0
88,3,American,male,119,102,1
88,4,Chinese,male,181,110,0
88,5,Chinese,male,116,158,1
88,6,German,female,180,162,0
89,1,Chinese,female,133,86,1
89,2,American,female,180,64,0
89,3,American,male,120,110,1
89,4,Chinese,male,184,117,0
89,5,Chinese,male,119,153,1
89,6,German,female,183,170,0
90,1,Chinese,female,135,84,1
90,2,American,female,183,60,0
90,3,American,male,123,117,1
90,4,Chinese,male,186,111,0
90,5,Chinese,male,122,148,1
90,6,German,female,186,168,0
91,1,Chinese,female,138,81,1
91,2,American,female,186,61,0
91,3,American,male,126,123,1
91,4,Chinese,male,188,112,0
91,5,Chinese,male,123,149,1
91,6,German,female,189,167,0
92,1,Chinese,female,139,87,1
92,2,American,female,187,62,0
92,3,American,male,127,117,1
92,4,Chinese,male,189,119,0
92,5,Chinese,male,126,157,1
92,6,German,female,190,175,0
93,1,Chinese,female,142,93,1
93,2,American,female,189,68,0
93,3,American,male,129,119,1
93,4,Chinese,male,191,113,0
93,5,Chinese,male,129,161,1
93,6,German,female,191,180,0
94,1,Chinese,female,144,99,1
94,2,American,female,191,63,0
94,3,American,male,131,120,1
94,4,Chinese,male,192,112,0
94,5,Chinese,male,131,163,1
94,6,German,female,194,184,0
95,1,Chinese,female,145,106,1
95,2,American,female,194,57,0
95,3,American,male,134,119,1
95,4,Chinese,male,193,116,0
95,5,Chinese,male,132,165,1
95,6,German,female,197,186,0
96,1,Chinese,female,146,110,1
96,2,American,female,195,52,0
96,3,American,male,135,124,1
96,4,Chinese,male,196,121,0
96,5,Chinese,male,133,163,1
96,6,German,female,199,188,0
97,1,Chinese,female,147,108,1
97,2,American,female,197,57,0
97,3,American,male,136,125,1
97,4,Chinese,male,199,117,0
97,5,Chinese,male,134,161,1
97,6,German,female,202,192,0
98,1,Chinese,female,148,106,1
98,2,American,female,200,56,0
98,3,American,male,137,123,1
98,4,Chinese,male,201,113,0
98,5,Chinese,male,137,165,1
98,6,German,female,205,195,0
99,1,Chinese,female,150,110,1
99,2,American,female,202,60,0
99,3,American,male,138,121,1
99,4,Chinese,male,204,118,0
99,5,Chinese,male,138,171,1
99,6,German,female,207,197,0
