Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
6,43,Chinese,male,11,-3,0
6,44,Indian,male,14,-2,0
6,45,Chinese,male,15,33,0
6,46,Indian,female,15,-1,0
6,47,German,male,11,2,0
6,48,Chinese,female,16,21,0
6,49,African,female,15,7,0
6,50,African,male,15,7,0
6,51,African,male,14,-18,0
6,52,Indian,male,13,13,0
6,53,German,male,13,-1,0
6,54,American,female,14,13,0
6,55,Chinese,female,18,17,0
7,1,Chinese,female,17,2,0
7,2,American,male,16,7,0
7,3,African,female,18,14,0
7,4,German,female,13,-3,0
7,5,American,male,15,19,0
7,6,African,female,19,26,0
7,7,American,male,14,-7,0
7,8,American,male,19,12,0
7,9,African,male,16,-4,0
7,10,American,male,17,8,0
7,11,Indian,male,15,16,0
7,12,Chinese,female,16,25,0
7,13,German,female,17,22,0
7,14,Indian,female,13,6,0
7,15,African,male,16,-5,0
7,16,American,female,15,-1,0
7,17,American,male,20,8,0
7,18,American,female,15,-8,0
7,19,Chinese,female,20,26,0
7,20,American,male,16,-1,0
7,21,German,female,11,22,0
7,22,Indian,male,18,9,0
7,23,German,female,15,14,0
7,24,Chinese,female,14,5,0
7,25,African,female,17,3,0
7,26,Indian,male,14,-8,0
7,27,Indian,male,14,4,0
7,28,American,male,15,15,0
7,29,African,male,21,36,0
7,30,American,female,16,13,0
7,31,American,male,22,28,0
7,32,African,female,14,14,0
7,33,African,female,16,-8,0
7,34,African,male,13,-7,0
7,35,Indian,female,14,-5,0
7,36,American,female,14,15,0
7,37,American,female,15,16,0
7,38,German,male,11,8,0
7,39,Chinese,male,16,33,0
7,40,German,female,20,13,0
7,41,Chinese,female,16,13,0
7,42,Chinese,male,16,14,0
7,43,Chinese,male,14,-2,0
7,44,Indian,male,16,6,0
7,45,Chinese,male,16,35,0
7,46,Indian,female,17,-2,0
7,47,German,male,14,9,0
7,48,Chinese,female,19,23,0
7,49,African,female,17,10,0
7,50,African,male,16,14,0
7,51,African,male,16,-24,0
7,52,Indian,male,14,16,0
7,53,German,male,16,0,0
7,54,American,female,17,16,0
7,55,Chinese,female,19,13,0
8,1,Chinese,female,18,6,0
8,2,American,male,18,15,0
8,3,African,female,20,17,0
8,4,German,female,15,-1,0
8,5,American,male,16,21,0
8,6,African,female,22,30,0
8,7,American,male,15,-6,0
8,8,American,male,20,6,0
8,9,African,male,19,-7,0
8,10,American,male,20,15,0
8,11,Indian,male,16,23,0
8,12,Chinese,female,17,23,0
8,13,German,female,19,27,0
8,14,Indian,female,15,4,0
8,15,African,male,18,-4,0
8,16,American,female,18,-6,0
8,17,American,male,21,5,0
8,18,American,female,16,-7,0
8,19,Chinese,female,21,31,0
8,20,American,male,18,6,0
8,21,German,female,14,23,0
8,22,Indian,male,21,5,0
8,23,German,female,16,11,0
8,24,Chinese,female,15,7,0
8,25,African,female,18,8,0
8,26,Indian,male,17,-2,0
8,27,Indian,male,15,0,0
8,28,American,male,16,14,0
8,29,African,male,24,30,0
8,30,American,female,18,21,0
8,31,American,male,23,26,0
8,32,African,female,16,10,0
8,33,African,female,18,-7,0
8,34,African,male,14,-6,0
8,35,Indian,female,17,-10,0
8,36,American,female,17,12,0
8,37,American,female,16,18,0
8,38,German,male,12,7,0
8,39,Chinese,male,17,32,0
8,40,German,female,22,7,0
8,41,Chinese,female,18,16,0
8,42,Chinese,male,19,21,0
8,43,Chinese,male,15,1,0
8,44,Indian,male,17,8,0
8,45,Chinese,male,18,34,0
8,46,Indian,female,18,2,0
8,47,German,male,15,11,0
8,48,Chinese,female,22,22,0
8,49,African,female,20,13,0
8,50,African,male,18,9,0
8,51,African,male,19,-25,0
8,52,Indian,male,16,21,0
8,53,German,male,17,5,0
8,54,American,female,20,13,0
8,55,Chinese,female,20,11,0
9,1,Chinese,female,19,9,0
9,2,American,male,21,16,0
9,3,African,female,22,13,0
9,4,German,female,18,2,0
9,5,American,male,17,19,0
9,6,African,female,25,33,0
9,7,American,male,17,-12,0
9,8,American,male,23,11,0
9,9,African,male,20,-12,0
9,10,American,male,23,23,0
9,11,Indian,male,17,22,0
9,12,Chinese,female,18,25,0
9,13,German,female,21,28,0
9,14,Indian,female,16,8,0
9,15,African,male,20,-6,0
9,16,American,female,19,2,0
9,17,American,male,23,0,0
9,18,American,female,19,-10,0
9,19,Chinese,female,22,34,0
9,20,American,male,19,14,0
9,21,German,female,17,22,0
9,22,Indian,male,24,13,0
9,23,German,female,18,7,0
9,24,Chinese,female,18,1,0
9,25,African,female,21,7,0
9,26,Indian,male,19,-5,0
9,27,Indian,male,18,-1,0
9,28,American,male,18,19,0
9,29,African,male,26,31,0
9,30,American,female,20,27,0
9,31,American,male,25,24,0
9,32,African,female,18,6,0
9,33,African,female,21,-9,0
9,34,African,male,16,2,0
9,35,Indian,female,18,-2,0
9,36,American,female,20,14,0
9,37,American,female,17,20,0
9,38,German,male,14,15,0
9,39,Chinese,male,20,38,0
9,40,German,female,25,13,0
9,41,Chinese,female,20,19,0
9,42,Chinese,male,20,27,0
9,43,Chinese,male,17,-4,0
9,44,Indian,male,19,12,0
9,45,Chinese,male,20,35,0
9,46,Indian,female,20,0,0
9,47,German,male,16,16,0
9,48,Chinese,female,25,19,0
9,49,African,female,23,19,0
9,50,African,male,21,3,0
9,51,African,male,21,-22,0
9,52,Indian,male,19,22,0
9,53,German,male,18,3,0
9,54,American,female,22,10,0
9,55,Chinese,female,23,10,0
10,1,Chinese,female,22,10,0
10,2,American,male,22,17,0
10,3,African,female,23,17,0
10,4,German,female,20,8,0
10,5,American,male,18,17,0
10,6,African,female,27,35,0
10,7,American,male,20,-8,0
10,8,American,male,26,6,0
10,9,African,male,23,-17,0
10,10,American,male,26,27,0
10,11,Indian,male,20,20,0
10,12,Chinese,female,21,32,0
10,13,German,female,23,29,0
10,14,Indian,female,18,11,0
10,15,African,male,22,-1,0
10,16,American,female,22,0,0
10,17,American,male,26,2,0
10,18,American,female,20,-7,0
10,19,Chinese,female,24,38,0
10,20,American,male,21,22,0
10,21,German,female,18,16,0
10,22,Indian,male,27,8,0
10,23,German,female,21,5,0
10,24,Chinese,female,21,-1,0
10,25,African,female,24,13,0
10,26,Indian,male,20,1,0
10,27,Indian,male,21,-7,0
10,28,American,male,20,23,0
10,29,African,male,27,25,0
10,30,American,female,21,26,0
10,31,American,male,28,27,0
10,32,African,female,21,10,0
10,33,African,female,23,-15,0
10,34,African,male,17,6,0
10,35,Indian,female,20,2,0
10,36,American,female,21,22,0
10,37,American,female,19,14,0
10,38,German,male,16,16,0
10,39,Chinese,male,21,37,0
10,40,German,female,28,20,0
10,41,Chinese,female,23,20,0
10,42,Chinese,male,21,22,0
10,43,Chinese,male,18,-1,0
10,44,Indian,male,22,11,0
10,45,Chinese,male,23,33,0
10,46,Indian,female,22,-1,0
10,47,German,male,18,12,0
10,48,Chinese,female,27,18,0
10,49,African,female,25,25,0
10,50,African,male,22,10,0
10,51,African,male,22,-20,0
10,52,Indian,male,22,30,0
10,53,German,male,19,-1,0
10,54,American,female,24,15,0
10,55,Chinese,female,25,5,0
11,1,Chinese,female,23,6,0
11,2,American,male,25,23,0
11,3,African,female,26,15,0
11,4,German,female,23,5,0
11,5,American,male,21,21,0
11,6,African,female,29,40,0
11,7,American,male,22,-4,0
11,8,American,male,29,11,0
11,9,African,male,24,-13,0
11,10,American,male,27,24,0
11,11,Indian,male,22,28,0
11,12,Chinese,female,24,37,0
11,13,German,female,24,31,0
11,14,Indian,female,21,6,0
11,15,African,male,25,-2,0
11,16,American,female,25,2,0
11,17,American,male,28,-3,0
11,18,American,female,22,-3,0
11,19,Chinese,female,26,41,0
11,20,American,male,22,29,0
11,21,German,female,19,19,0
11,22,Indian,male,29,16,0
11,23,German,female,24,7,0
11,24,Chinese,female,23,-6,0
11,25,African,female,27,17,0
11,26,Indian,male,22,7,0
11,27,Indian,male,23,0,0
11,28,American,male,23,22,0
11,29,African,male,29,32,0
11,30,American,female,24,29,0
11,31,American,male,29,22,0
11,32,African,female,22,16,0
11,33,African,female,25,-17,0
11,34,African,male,20,5,0
11,35,Indian,female,23,10,0
11,36,American,female,22,19,0
11,37,American,female,20,9,0
11,38,German,male,18,24,0
11,39,Chinese,male,22,32,0
11,40,German,female,30,17,0
11,41,Chinese,female,26,26,0
11,42,Chinese,male,23,17,0
11,43,Chinese,male,21,7,0
11,44,Indian,male,25,6,0
11,45,Chinese,male,24,41,0
11,46,Indian,female,25,7,0
11,47,German,male,21,8,0
11,48,Chinese,female,28,26,0
11,49,African,female,28,24,0
11,50,African,male,25,13,0
11,51,African,male,25,-12,0
11,52,Indian,male,23,34,0
11,53,German,male,22,-4,0
11,54,American,female,26,17,0
11,55,Chinese,female,26,3,0
12,1,Chinese,female,26,5,0
12,2,American,male,27,22,0
12,3,African,female,27,12,0
12,4,German,female,26,1,0
12,5,American,male,22,27,0
12,6,African,female,32,46,0
12,7,American,male,25,2,0
12,8,American,male,32,19,0
12,9,African,male,25,-5,0
12,10,American,male,30,29,0
12,11,Indian,male,24,29,0
12,12,Chinese,female,25,40,0
12,13,German,female,25,39,0
12,14,Indian,female,23,12,0
12,15,African,male,27,-6,0
12,16,American,female,26,-3,0
12,17,American,male,29,-2,0
12,18,American,female,25,0,0
12,19,Chinese,female,29,40,0
12,20,American,male,25,30,0
12,21,German,female,22,24,0
12,22,Indian,male,30,13,0
12,23,German,female,27,15,0
12,24,Chinese,female,24,-5,0
12,25,African,female,29,14,0
12,26,Indian,male,24,4,0
12,27,Indian,male,24,1,0
12,28,American,male,24,17,0
12,29,African,male,30,33,0
12,30,American,female,25,32,0
12,31,American,male,32,17,0
12,32,African,female,23,11,0
12,33,African,female,26,-19,0
12,34,African,male,23,0,0
12,35,Indian,female,26,4,0
12,36,American,female,24,26,0
12,37,American,female,21,14,0
12,38,German,male,19,29,0
12,39,Chinese,male,23,36,0
12,40,German,female,32,21,0
12,41,Chinese,female,29,28,0
12,42,Chinese,male,24,13,0
12,43,Chinese,male,23,13,0
12,44,Indian,male,28,7,0
12,45,Chinese,male,26,49,0
12,46,Indian,female,26,14,0
12,47,German,male,22,11,0
12,48,Chinese,female,31,31,0
12,49,African,female,29,29,0
12,50,African,male,26,20,0
12,51,African,male,28,-7,0
12,52,Indian,male,25,32,0
12,53,German,male,25,-10,0
12,54,American,female,27,20,0
12,55,Chinese,female,28,-3,0
13,1,Chinese,female,27,3,0
13,2,American,male,30,30,0
13,3,African,female,28,19,0
13,4,German,female,29,3,0
13,5,American,male,24,23,0
13,6,African,female,35,44,0
13,7,American,male,28,0,0
13,8,American,male,34,27,0
13,9,African,male,27,-7,0
13,10,American,male,33,30,0
13,11,Indian,male,26,26,0
13,12,Chinese,female,27,47,0
13,13,German,female,28,45,0
13,14,Indian,female,25,16,0
13,15,African,male,30,-5,0
13,16,American,female,27,4,0
13,17,American,male,32,-5,0
13,18,American,female,27,4,0
13,19,Chinese,female,31,44,0
13,20,American,male,26,38,0
13,21,German,female,23,28,0
13,22,Indian,male,31,8,0
13,23,German,female,30,10,0
13,24,Chinese,female,25,-7,0
13,25,African,female,30,11,0
13,26,Indian,male,26,8,0
13,27,Indian,male,25,0,0
13,28,American,male,26,23,0
13,29,African,male,31,39,0
13,30,American,female,26,26,0
13,31,American,male,33,23,0
13,32,African,female,24,12,0
13,33,African,female,27,-25,0
13,34,African,male,25,-1,0
13,35,Indian,female,28,12,0
13,36,American,female,25,21,0
13,37,American,female,23,12,0
13,38,German,male,20,34,0
13,39,Chinese,male,26,41,0
13,40,German,female,33,23,0
13,41,Chinese,female,30,32,0
13,42,Chinese,male,26,18,0
13,43,Chinese,male,26,11,0
13,44,Indian,male,31,8,0
13,45,Chinese,male,28,53,0
13,46,Indian,female,27,10,0
13,47,German,male,25,6,0
13,48,Chinese,female,33,25,0
13,49,African,female,30,33,0
13,50,African,male,27,22,0
13,51,African,male,31,1,0
13,52,Indian,male,27,30,0
13,53,German,male,26,-13,0
13,54,American,female,30,14,0
13,55,Chinese,female,30,-1,0
14,1,Chinese,female,29,-1,0
14,2,American,male,32,38,0
14,3,African,female,29,15,0
14,4,German,female,31,0,0
14,5,American,male,25,26,0
14,6,African,female,37,39,0
14,7,American,male,29,-6,0
14,8,American,male,35,28,0
14,9,African,male,29,-9,0
14,10,American,male,34,27,0
14,11,Indian,male,28,27,0
14,12,Chinese,female,29,46,0
14,13,German,female,31,50,0
14,14,Indian,female,27,23,0
14,15,African,male,32,-9,0
14,16,American,female,30,2,0
14,17,American,male,34,-9,0
14,18,American,female,29,-2,0
14,19,Chinese,female,32,39,0
14,20,American,male,29,46,0
14,21,German,female,24,26,0
14,22,Indian,male,32,11,0
14,23,German,female,31,8,0
14,24,Chinese,female,27,-3,0
14,25,African,female,33,18,0
14,26,Indian,male,29,14,0
14,27,Indian,male,27,6,0
14,28,American,male,29,22,0
14,29,African,male,32,33,0
14,30,American,female,27,33,0
14,31,American,male,35,29,0
14,32,African,female,26,15,0
14,33,African,female,30,-17,0
14,34,African,male,27,6,0
14,35,Indian,female,29,8,0
14,36,American,female,26,16,0
14,37,American,female,24,8,0
14,38,German,male,21,31,0
14,39,Chinese,male,27,43,0
14,40,German,female,34,22,0
14,41,Chinese,female,33,34,0
14,42,Chinese,male,27,13,0
14,43,Chinese,male,29,13,0
14,44,Indian,male,33,13,0
14,45,Chinese,male,29,47,0
14,46,Indian,female,29,14,0
14,47,German,male,28,10,0
14,48,Chinese,female,36,27,0
14,49,African,female,33,27,0
14,50,African,male,28,19,0
14,51,African,male,33,-4,0
14,52,Indian,male,28,38,0
14,53,German,male,29,-10,0
14,54,American,female,31,13,0
14,55,Chinese,female,33,4,0
15,1,Chinese,female,32,3,0
15,2,American,male,35,45,0
15,3,African,female,30,19,0
15,4,German,female,34,1,0
15,5,American,male,26,31,0
15,6,African,female,39,40,0
15,7,American,male,32,-5,0
15,8,American,male,36,24,0
15,9,African,male,30,-11,0
15,10,American,male,37,29,0
15,11,Indian,male,31,34,0
15,12,Chinese,female,30,45,0
15,13,German,female,33,46,0
15,14,Indian,female,29,19,0
15,15,African,male,34,-5,0
15,16,American,female,32,3,0
15,17,American,male,36,-12,0
15,18,American,female,32,-7,0
15,19,Chinese,female,33,34,0
15,20,American,male,32,48,0
15,21,German,female,27,25,0
15,22,Indian,male,33,19,0
15,23,German,female,32,2,0
15,24,Chinese,female,29,4,0
15,25,African,female,35,12,0
15,26,Indian,male,32,12,0
15,27,Indian,male,29,4,0
15,28,American,male,31,24,0
15,29,African,male,33,35,0
15,30,American,female,28,30,0
15,31,American,male,36,25,0
15,32,African,female,28,23,0
15,33,African,female,33,-20,0
15,34,African,male,30,5,0
15,35,Indian,female,32,3,0
15,36,American,female,27,23,0
15,37,American,female,26,6,0
15,38,German,male,23,32,0
15,39,Chinese,male,28,46,0
15,40,German,female,37,19,0
15,41,Chinese,female,35,41,0
15,42,Chinese,male,28,14,0
15,43,Chinese,male,32,10,0
15,44,Indian,male,36,16,0
15,45,Chinese,male,31,53,0
15,46,Indian,female,32,22,0
15,47,German,male,31,11,0
15,48,Chinese,female,38,31,0
15,49,African,female,36,26,0
15,50,African,male,31,26,0
15,51,African,male,36,-5,0
15,52,Indian,male,30,41,0
15,53,German,male,30,-4,0
15,54,American,female,32,14,0
15,55,Chinese,female,36,9,0
16,1,Chinese,female,35,11,0
16,2,American,male,37,39,0
16,3,African,female,32,15,0
16,4,German,female,37,3,0
16,5,American,male,29,30,0
16,6,African,female,41,39,0
16,7,American,male,35,3,0
16,8,American,male,39,21,0
16,9,African,male,33,-6,0
16,10,American,male,38,36,0
16,11,Indian,male,33,39,0
16,12,Chinese,female,31,51,0
16,13,German,female,34,52,0
16,14,Indian,female,31,13,0
16,15,African,male,37,0,0
16,16,American,female,33,8,0
16,17,American,male,39,-8,0
16,18,American,female,34,0,0
16,19,Chinese,female,36,28,0
16,20,American,male,35,45,0
16,21,German,female,30,32,0
16,22,Indian,male,36,20,0
16,23,German,female,33,3,0
16,24,Chinese,female,30,3,0
16,25,African,female,36,11,0
16,26,Indian,male,35,8,0
16,27,Indian,male,30,8,0
16,28,American,male,33,26,0
16,29,African,male,34,34,0
16,30,American,female,31,33,0
16,31,American,male,38,26,0
16,32,African,female,30,30,0
16,33,African,female,36,-12,0
16,34,African,male,32,12,0
16,35,Indian,female,33,8,0
16,36,American,female,29,25,0
16,37,American,female,28,3,0
16,38,German,male,26,30,0
16,39,Chinese,male,30,44,0
16,40,German,female,38,22,0
