Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
63,4,African,male,135,50,0
63,5,American,male,125,132,0
63,6,African,female,146,72,0
64,1,German,male,130,41,0
64,2,German,female,125,37,0
64,3,German,female,121,67,0
64,4,African,male,138,45,0
64,5,American,male,128,137,0
64,6,African,female,147,79,0
65,1,German,male,132,42,0
65,2,German,female,127,45,0
65,3,German,female,123,70,0
65,4,African,male,139,52,0
65,5,American,male,131,131,0
65,6,African,female,148,83,0
66,1,German,male,134,40,0
66,2,German,female,130,42,0
66,3,German,female,124,72,0
66,4,African,male,141,54,0
66,5,American,male,133,136,0
66,6,African,female,150,78,0
67,1,German,male,137,37,0
67,2,German,female,133,38,0
67,3,German,female,126,69,0
67,4,African,male,144,61,0
67,5,American,male,136,140,0
67,6,African,female,153,72,0
68,1,German,male,138,43,0
68,2,German,female,136,39,0
68,3,German,female,128,73,0
68,4,African,male,147,68,0
68,5,American,male,137,147,0
68,6,African,female,155,67,0
69,1,German,male,141,49,0
69,2,German,female,137,40,0
69,3,German,female,130,75,0
69,4,African,male,150,66,0
69,5,American,male,139,149,0
69,6,African,female,157,74,0
70,1,German,male,143,55,0
70,2,German,female,139,46,0
70,3,German,female,132,77,0
70,4,African,male,151,70,0
70,5,American,male,141,150,0
70,6,African,female,160,73,0
71,1,German,male,144,62,0
71,2,German,female,141,41,0
71,3,German,female,135,81,0
71,4,African,male,152,75,0
71,5,American,male,143,158,0
71,6,African,female,161,81,0
72,1,German,male,145,66,0
72,2,German,female,144,35,0
72,3,German,female,136,82,0
72,4,African,male,153,69,0
72,5,American,male,145,161,0
72,6,African,female,164,80,0
73,1,German,male,146,64,0
73,2,German,female,145,30,0
73,3,German,female,137,88,0
73,4,African,male,155,77,0
73,5,American,male,146,168,0
73,6,African,female,166,78,0
74,1,German,male,147,62,0
74,2,German,female,147,35,0
74,3,German,female,138,92,0
74,4,African,male,156,82,0
74,5,American,male,149,162,0
74,6,African,female,167,79,0
75,1,German,male,149,66,0
75,2,German,female,150,34,0
75,3,German,female,140,95,0
75,4,African,male,157,88,0
75,5,American,male,151,158,0
75,6,African,female,168,82,0
76,1,German,male,152,72,0
76,2,German,female,152,38,0
76,3,German,female,141,93,0
76,4,African,male,159,85,0
76,5,American,male,153,164,0
76,6,African,female,169,76,0
77,1,German,male,154,71,0
77,2,German,female,155,35,0
77,3,German,female,144,94,0
77,4,African,male,162,80,0
77,5,American,male,155,160,0
77,6,African,female,172,72,0
78,1,German,male,157,76,0
78,2,German,female,157,34,0
78,3,German,female,146,93,0
78,4,African,male,165,85,0
78,5,American,male,156,168,0
78,6,African,female,175,67,0
79,1,German,male,158,78,0
79,2,German,female,160,40,0
79,3,German,female,147,89,0
79,4,African,male,167,87,0
79,5,American,male,158,167,0
79,6,African,female,177,69,0
80,1,German,male,161,80,0
80,2,German,female,162,36,0
80,3,German,female,148,92,0
80,4,African,male,168,91,0
80,5,American,male,161,175,0
80,6,African,female,179,76,0
81,1,German,male,163,83,0
81,2,German,female,163,44,0
81,3,German,female,151,96,0
81,4,African,male,171,93,0
81,5,American,male,162,170,0
81,6,African,female,181,70,0
82,1,German,male,165,81,0
82,2,German,female,166,39,0
82,3,German,female,152,101,0
82,4,African,male,174,99,0
82,5,American,male,165,167,0
82,6,African,female,183,75,0
83,1,German,male,168,86,0
83,2,German,female,168,33,0
83,3,German,female,154,96,0
83,4,African,male,175,104,0
83,5,American,male,167,172,0
83,6,African,female,184,79,0
84,1,German,male,171,80,0
84,2,German,female,169,38,0
84,3,German,female,155,97,0
84,4,African,male,177,101,0
84,5,American,male,168,170,0
84,6,African,female,185,83,0
85,1,German,male,174,88,0
85,2,German,female,172,37,0
85,3,German,female,158,91,0
85,4,African,male,179,107,0
85,5,American,male,169,168,0
85,6,African,female,186,87,0
86,1,German,male,175,91,0
86,2,German,female,173,33,0
86,3,German,female,161,98,0
86,4,African,male,181,108,0
86,5,American,male,172,172,0
86,6,African,female,187,95,0
87,1,German,male,176,94,0
87,2,German,female,176,38,0
87,3,German,female,164,102,0
87,4,African,male,183,106,0
87,5,American,male,174,166,0
87,6,African,female,190,92,0
88,1,German,male,178,92,0
88,2,German,female,178,46,0
88,3,German,female,166,109,0
88,4,African,male,186,113,0
88,5,American,male,177,161,0
88,6,African,female,191,86,0
89,1,German,male,181,98,0
89,2,German,female,180,41,0
89,3,German,female,168,112,0
89,4,African,male,188,120,0
89,5,American,male,179,158,0
89,6,African,female,192,80,0
90,1,German,male,182,92,0
90,2,German,female,183,46,0
90,3,German,female,170,108,0
90,4,African,male,191,115,0
90,5,American,male,180,160,0
90,6,African,female,194,81,0
91,1,German,male,185,94,0
91,2,German,female,186,47,0
91,3,German,female,171,107,0
91,4,African,male,192,120,0
91,5,American,male,183,168,0
91,6,African,female,195,78,0
92,1,German,male,188,102,0
92,2,German,female,189,49,0
92,3,German,female,174,108,0
92,4,African,male,193,115,0
92,5,American,male,184,165,0
92,6,African,female,196,73,0
93,1,German,male,191,96,0
93,2,German,female,191,50,0
93,3,German,female,177,113,0
93,4,African,male,196,119,0
93,5,American,male,186,169,0
93,6,African,female,198,78,0
94,1,German,male,193,90,0
94,2,German,female,193,49,0
94,3,German,female,179,109,0
94,4,African,male,199,121,0
94,5,American,male,187,175,0
94,6,African,female,200,75,0
95,1,German,male,195,85,0
95,2,German,female,196,46,0
95,3,German,female,180,103,0
95,4,African,male,201,124,0
95,5,American,male,188,174,0
95,6,African,female,202,69,0
96,1,German,male,196,91,0
96,2,German,female,198,53,0
96,3,German,female,183,110,0
96,4,African,male,202,131,0
96,5,American,male,189,179,0
96,6,African,female,205,67,0
97,1,German,male,197,94,0
97,2,German,female,199,52,0
97,3,German,female,185,112,0
97,4,African,male,203,138,0
97,5,American,male,192,177,0
97,6,African,female,208,73,0
98,1,German,male,200,88,0
98,2,German,female,202,49,0
98,3,German,female,186,118,0
98,4,African,male,205,139,0
98,5,American,male,194,174,0
98,6,African,female,211,79,0
99,1,German,male,201,95,0
99,2,German,female,204,55,0
99,3,German,female,188,123,0
99,4,African,male,208,144,0
99,5,American,male,195,182,0
99,6,African,female,213,85,0
