Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
2,45,American,male,5,-6,0
2,46,African,male,7,8,0
2,47,African,female,6,-13,0
2,48,American,male,6,12,0
2,49,African,female,5,10,0
2,50,Indian,female,5,-14,0
2,51,American,female,6,19,0
2,52,Indian,male,8,-3,0
2,53,Chinese,female,6,9,0
2,54,Indian,male,7,16,0
2,55,Indian,male,7,10,0
2,56,German,male,7,0,1
2,57,German,male,6,16,0
2,58,German,female,6,12,0
2,59,Indian,male,6,15,0
2,60,African,male,8,12,0
2,61,Chinese,male,7,-12,0
2,62,German,male,4,-6,0
2,63,Chinese,male,5,4,0
2,64,Indian,male,4,-9,0
2,65,American,female,7,8,0
2,66,German,female,5,9,0
2,67,American,male,8,-5,1
2,68,Chinese,female,3,4,0
2,69,German,female,5,-3,0
2,70,Indian,female,5,-3,0
2,71,African,female,6,8,0
2,72,American,male,7,17,0
2,73,Chinese,female,4,7,0
2,74,Indian,male,8,7,1
2,75,German,male,7,3,0
2,76,Indian,female,6,4,1
2,77,Indian,female,8,2,0
2,78,American,female,6,8,0
2,79,Indian,female,6,-5,0
2,80,Indian,male,8,-7,1
2,81,Chinese,female,7,1,0
2,82,Chinese,male,7,2,1
2,83,American,female,7,-5,0
2,84,Indian,female,9,3,0
2,85,German,male,9,16,0
2,86,American,female,8,-6,0
2,87,American,male,7,0,0
2,88,American,male,8,19,0
2,89,German,male,5,0,0
2,90,Indian,male,7,5,0
2,91,African,female,5,3,0
2,92,American,female,5,-12,0
2,93,Chinese,male,5,-10,1
2,94,Chinese,female,6,-8,0
2,95,Indian,female,7,1,0
2,96,German,female,5,17,0
2,97,African,female,4,13,0
2,98,African,male,5,12,0
2,99,German,male,4,-12,1
2,100,Chinese,male,5,-5,0
2,101,American,male,8,-9,1
2,102,African,female,8,5,0
2,103,Chinese,male,8,-1,0
2,104,African,female,7,7,0
2,105,German,male,4,-1,0
2,106,American,male,6,6,0
2,107,Chinese,female,6,13,0
2,108,African,female,7,4,0
2,109,Indian,female,4,17,0
2,110,Chinese,male,5,6,1
2,111,Chinese,female,5,8,0
2,112,Chinese,male,7,14,1
2,113,American,female,6,-4,0
2,114,German,female,7,1,0
2,115,African,male,4,14,0
2,116,Chinese,female,7,-7,0
2,117,Chinese,female,5,11,0
2,118,German,female,6,16,0
2,119,African,female,6,3,0
2,120,African,female,7,17,0
2,121,German,male,4,1,0
2,122,Indian,male,6,20,0
2,123,Chinese,female,5,17,0
2,124,Chinese,female,9,-8,0
2,125,Chinese,male,9,6,0
2,126,African,male,5,14,0
2,127,American,male,6,5,0
2,128,American,male,4,12,0
2,129,Indian,male,5,-9,0
2,130,Chinese,female,8,-12,0
2,131,Indian,female,6,15,0
2,132,Indian,female,5,7,0
2,133,American,female,4,-1,0
2,134,Chinese,male,5,-4,0
2,135,Indian,female,6,-2,0
2,136,African,female,6,3,0
2,137,American,female,4,10,0
2,138,African,male,5,10,0
2,139,Indian,male,7,11,1
2,140,Indian,male,6,-7,0
2,141,African,female,5,4,0
2,142,African,female,5,-1,0
2,143,American,female,8,-3,0
2,144,African,female,6,-7,1
2,145,German,male,6,2,0
2,146,German,female,7,0,0
2,147,German,male,7,-10,0
2,148,Chinese,female,6,6,0
2,149,American,female,5,15,1
2,150,American,male,6,-4,0
3,1,American,male,7,7,0
3,2,African,female,6,1,0
3,3,African,female,10,8,0
3,4,American,female,7,-1,1
3,5,American,male,9,12,0
3,6,Indian,female,9,-9,1
3,7,Indian,female,9,4,0
3,8,Indian,female,9,-16,1
3,9,American,male,8,-1,0
3,10,American,male,7,3,0
3,11,Chinese,female,10,-1,0
3,12,Indian,female,10,-20,0
3,13,German,female,9,19,0
3,14,African,female,6,5,0
3,15,Chinese,female,8,20,0
3,16,Indian,male,5,4,0
3,17,Indian,male,9,6,0
3,18,German,male,11,10,0
3,19,Chinese,male,6,15,0
3,20,African,male,8,3,0
3,21,American,male,6,6,0
3,22,Indian,female,7,10,0
3,23,African,female,9,10,0
3,24,German,male,7,14,0
3,25,African,male,7,-5,0
3,26,Indian,male,9,-3,0
3,27,Indian,male,10,11,0
3,28,Chinese,male,6,-9,0
3,29,Indian,female,10,-8,0
3,30,African,male,10,-2,0
3,31,German,female,10,-7,0
3,32,African,male,9,5,0
3,33,Chinese,male,6,11,0
3,34,American,female,5,3,1
3,35,German,male,10,7,0
3,36,African,female,11,-3,0
3,37,Indian,male,7,11,0
3,38,American,male,10,-2,0
3,39,African,male,9,2,0
3,40,African,male,6,-5,0
3,41,African,female,7,6,0
3,42,German,male,9,11,0
3,43,American,female,10,-5,0
3,44,American,female,10,9,0
3,45,American,male,6,1,0
3,46,African,male,10,6,0
3,47,African,female,9,-16,0
3,48,American,male,7,17,0
3,49,African,female,6,4,0
3,50,Indian,female,6,-16,0
3,51,American,female,7,23,0
3,52,Indian,male,9,4,0
3,53,Chinese,female,8,8,0
3,54,Indian,male,9,21,0
3,55,Indian,male,8,4,0
3,56,German,male,7,2,1
3,57,German,male,7,18,0
3,58,German,female,8,11,0
3,59,Indian,male,7,22,0
3,60,African,male,10,10,0
3,61,Chinese,male,9,-9,0
3,62,German,male,6,1,0
3,63,Chinese,male,8,1,0
3,64,Indian,male,5,-8,0
3,65,American,female,9,14,0
3,66,German,female,6,5,0
3,67,American,male,10,2,1
3,68,Chinese,female,6,11,0
3,69,German,female,6,-6,0
3,70,Indian,female,7,-9,0
3,71,African,female,9,13,0
3,72,American,male,8,20,0
3,73,Chinese,female,7,12,0
3,74,Indian,male,9,9,1
3,75,German,male,9,-1,0
3,76,Indian,female,6,6,1
3,77,Indian,female,9,-2,0
3,78,American,female,9,16,0
3,79,Indian,female,7,3,0
3,80,Indian,male,11,-5,1
3,81,Chinese,female,8,8,0
3,82,Chinese,male,8,1,1
3,83,American,female,9,-9,0
3,84,Indian,female,11,2,0
3,85,German,male,10,21,0
3,86,American,female,11,-11,0
3,87,American,male,9,-2,0
3,88,American,male,10,17,0
3,89,German,male,8,-2,0
3,90,Indian,male,10,11,0
3,91,African,female,6,-2,0
3,92,American,female,6,-6,0
3,93,Chinese,male,5,-8,1
3,94,Chinese,female,7,-5,0
3,95,Indian,female,8,-1,0
3,96,German,female,7,21,0
3,97,African,female,6,17,0
3,98,African,male,6,9,0
3,99,German,male,5,-17,1
3,100,Chinese,male,6,-4,0
3,101,American,male,8,-7,1
3,102,African,female,10,10,0
3,103,Chinese,male,9,-6,0
3,104,African,female,10,13,0
3,105,German,male,7,-7,0
3,106,American,male,9,9,0
3,107,Chinese,female,9,9,0
3,108,African,female,9,5,0
3,109,Indian,female,6,11,0
3,110,Chinese,male,8,1,1
3,111,Chinese,female,6,5,0
3,112,Chinese,male,7,16,1
3,113,American,female,7,-2,0
3,114,German,female,10,8,0
3,115,African,male,5,20,0
3,116,Chinese,female,8,1,0
3,117,Chinese,female,6,16,0
3,118,German,female,9,12,0
3,119,African,female,7,8,0
3,120,African,female,9,14,0
3,121,German,male,7,7,0
3,122,Indian,male,9,14,0
3,123,Chinese,female,8,24,0
3,124,Chinese,female,12,-9,0
3,125,Chinese,male,10,14,0
3,126,African,male,6,8,0
3,127,American,male,7,8,0
3,128,American,male,6,20,0
3,129,Indian,male,6,-8,0
3,130,Chinese,female,11,-18,0
3,131,Indian,female,8,18,0
3,132,Indian,female,6,3,0
3,133,American,female,6,2,0
3,134,Chinese,male,7,-10,0
3,135,Indian,female,7,1,0
3,136,African,female,7,2,0
3,137,American,female,6,5,0
3,138,African,male,6,18,0
3,139,Indian,male,10,9,1
3,140,Indian,male,7,-11,0
3,141,African,female,8,-1,0
3,142,African,female,6,7,0
3,143,American,female,11,-4,0
3,144,African,female,9,1,1
3,145,German,male,7,6,0
3,146,German,female,8,-4,0
3,147,German,male,8,-14,0
3,148,Chinese,female,8,3,0
3,149,American,female,7,12,1
3,150,American,male,8,2,0
4,1,American,male,10,3,0
4,2,African,female,8,2,0
4,3,African,female,12,10,0
4,4,American,female,8,1,1
4,5,American,male,11,19,0
4,6,Indian,female,11,-12,1
4,7,Indian,female,10,5,0
4,8,Indian,female,11,-12,1
4,9,American,male,11,-7,0
4,10,American,male,8,10,0
4,11,Chinese,female,12,-3,0
4,12,Indian,female,13,-20,0
4,13,German,female,10,16,0
4,14,African,female,8,9,0
4,15,Chinese,female,10,23,0
4,16,Indian,male,7,11,0
4,17,Indian,male,11,12,0
4,18,German,male,13,5,0
4,19,Chinese,male,8,13,0
4,20,African,male,10,7,0
4,21,American,male,7,4,0
4,22,Indian,female,10,17,0
4,23,African,female,11,18,0
4,24,German,male,9,8,0
4,25,African,male,9,-7,0
4,26,Indian,male,10,1,0
4,27,Indian,male,13,9,0
4,28,Chinese,male,8,-11,0
4,29,Indian,female,13,-14,0
4,30,African,male,13,2,0
4,31,German,female,11,-10,0
4,32,African,male,10,12,0
4,33,Chinese,male,8,6,0
4,34,American,female,5,5,1
4,35,German,male,12,13,0
4,36,African,female,14,-2,0
4,37,Indian,male,8,14,0
4,38,American,male,11,4,0
4,39,African,male,11,7,0
4,40,African,male,8,-2,0
4,41,African,female,8,10,0
4,42,German,male,11,12,0
4,43,American,female,13,-10,0
4,44,American,female,13,5,0
4,45,American,male,8,9,0
4,46,African,male,13,9,0
4,47,African,female,10,-20,0
4,48,American,male,8,14,0
4,49,African,female,9,1,0
4,50,Indian,female,8,-9,0
4,51,American,female,8,21,0
4,52,Indian,male,10,-2,0
4,53,Chinese,female,11,4,0
4,54,Indian,male,12,24,0
4,55,Indian,male,10,5,0
4,56,German,male,7,4,1
4,57,German,male,9,21,0
4,58,German,female,9,18,0
4,59,Indian,male,8,17,0
4,60,African,male,11,11,0
4,61,Chinese,male,10,-11,0
4,62,German,male,8,0,0
4,63,Chinese,male,9,2,0
4,64,Indian,male,7,-3,0
4,65,American,female,11,17,0
4,66,German,female,8,11,0
4,67,American,male,12,0,1
4,68,Chinese,female,8,16,0
4,69,German,female,7,2,0
4,70,Indian,female,9,-5,0
4,71,African,female,12,12,0
4,72,American,male,10,16,0
4,73,Chinese,female,10,20,0
4,74,Indian,male,11,16,1
4,75,German,male,12,6,0
4,76,Indian,female,6,8,1
4,77,Indian,female,10,-1,0
4,78,American,female,11,10,0
4,79,Indian,female,10,7,0
4,80,Indian,male,12,-8,1
4,81,Chinese,female,9,16,0
4,82,Chinese,male,11,-5,1
4,83,American,female,12,-1,0
4,84,Indian,female,12,8,0
4,85,German,male,12,29,0
4,86,American,female,12,-4,0
4,87,American,male,11,0,0
4,88,American,male,11,24,0
4,89,German,male,10,-7,0
4,90,Indian,male,13,13,0
4,91,African,female,8,-1,0
4,92,American,female,9,-3,0
4,93,Chinese,male,5,-6,1
4,94,Chinese,female,8,-11,0
4,95,Indian,female,9,3,0
4,96,German,female,8,29,0
4,97,African,female,9,12,0
4,98,African,male,8,6,0
4,99,German,male,6,-20,1
4,100,Chinese,male,8,-10,0
4,101,American,male,8,-5,1
4,102,African,female,13,7,0
4,103,Chinese,male,11,-1,0
4,104,African,female,13,10,0
4,105,German,male,10,-4,0
4,106,American,male,11,5,0
4,107,Chinese,female,11,14,0
4,108,African,female,11,13,0
4,109,Indian,female,9,9,0
4,110,Chinese,male,11,6,1
4,111,Chinese,female,7,13,0
4,112,Chinese,male,7,18,1
4,113,American,female,9,-1,0
4,114,German,female,12,10,0
4,115,African,male,6,19,0
4,116,Chinese,female,11,-1,0
4,117,Chinese,female,9,24,0
4,118,German,female,11,19,0
4,119,African,female,9,6,0
4,120,African,female,11,15,0
4,121,German,male,8,12,0
4,122,Indian,male,11,10,0
4,123,Chinese,female,9,27,0
4,124,Chinese,female,15,-1,0
4,125,Chinese,male,13,13,0
4,126,African,male,8,5,0
4,127,American,male,9,11,0
4,128,American,male,7,24,0
4,129,Indian,male,7,-10,0
4,130,Chinese,female,12,-11,0
4,131,Indian,female,10,15,0
4,132,Indian,female,7,9,0
4,133,American,female,8,9,0
4,134,Chinese,male,8,-3,0
4,135,Indian,female,10,7,0
4,136,African,female,9,1,0
4,137,American,female,9,10,0
4,138,African,male,9,14,0
4,139,Indian,male,12,4,1
4,140,Indian,male,10,-13,0
4,141,African,female,10,6,0
4,142,African,female,8,9,0
4,143,American,female,13,2,0
4,144,African,female,11,-5,1
4,145,German,male,8,12,0
4,146,German,female,10,-8,0
4,147,German,male,11,-6,0
4,148,Chinese,female,10,-3,0
4,149,American,female,10,6,1
4,150,American,male,10,10,0
5,1,American,male,11,7,0
5,2,African,female,10,10,0
5,3,African,female,14,13,0
5,4,American,female,10,3,1
5,5,American,male,14,14,0
5,6,Indian,female,12,-10,1
5,7,Indian,female,11,8,0
5,8,Indian,female,12,-15,1
5,9,American,male,13,-6,0
5,10,American,male,11,16,0
5,11,Chinese,female,14,-6,0
5,12,Indian,female,15,-23,0
5,13,German,female,13,24,0
5,14,African,female,9,14,0
5,15,Chinese,female,13,29,0
5,16,Indian,male,10,18,0
5,17,Indian,male,14,9,0
5,18,German,male,16,0,0
5,19,Chinese,male,9,8,0
5,20,African,male,12,11,0
5,21,American,male,8,6,0
5,22,Indian,female,11,23,0
5,23,African,female,13,13,0
5,24,German,male,10,9,0
5,25,African,male,12,-2,0
5,26,Indian,male,13,9,0
5,27,Indian,male,15,8,0
5,28,Chinese,male,10,-17,0
5,29,Indian,female,15,-9,0
5,30,African,male,16,6,0
5,31,German,female,13,-16,0
5,32,African,male,11,19,0
5,33,Chinese,male,11,2,0
5,34,American,female,5,7,1
5,35,German,male,14,19,0
5,36,African,female,15,-3,0
5,37,Indian,male,10,13,0
5,38,American,male,14,1,0
5,39,African,male,13,9,0
5,40,African,male,9,0,0
5,41,African,female,10,15,0
5,42,German,male,13,16,0
5,43,American,female,14,-16,0
5,44,American,female,15,9,0
5,45,American,male,10,4,0
5,46,African,male,14,11,0
5,47,African,female,13,-18,0
5,48,American,male,10,22,0
5,49,African,female,12,6,0
5,50,Indian,female,9,-14,0
5,51,American,female,10,27,0
5,52,Indian,male,12,3,0
5,53,Chinese,female,14,7,0
5,54,Indian,male,13,31,0
5,55,Indian,male,13,10,0
5,56,German,male,7,6,1
5,57,German,male,10,24,0
5,58,German,female,10,13,0
5,59,Indian,male,10,25,0
5,60,African,male,13,12,0
5,61,Chinese,male,11,-5,0
5,62,German,male,10,6,0
5,63,Chinese,male,12,-4,0
5,64,Indian,male,9,4,0
5,65,American,female,14,21,0
5,66,German,female,11,14,0
5,67,American,male,14,6,1
5,68,Chinese,female,11,20,0
5,69,German,female,9,-4,0
5,70,Indian,female,12,-7,0
5,71,African,female,14,7,0
5,72,American,male,11,19,0
5,73,Chinese,female,11,15,0
5,74,Indian,male,12,12,1
5,75,German,male,14,9,0
5,76,Indian,female,6,10,1
5,77,Indian,female,11,-4,0
5,78,American,female,14,7,0
5,79,Indian,female,13,4,0
5,80,Indian,male,13,-1,1
5,81,Chinese,female,10,21,0
5,82,Chinese,male,13,-10,1
5,83,American,female,14,-3,0
5,84,Indian,female,14,9,0
5,85,German,male,13,36,0
5,86,American,female,15,4,0
5,87,American,male,12,-1,0
5,88,American,male,13,18,0
5,89,German,male,13,-5,0
5,90,Indian,male,16,21,0
5,91,African,female,10,-3,0
5,92,American,female,11,-4,0
5,93,Chinese,male,5,-4,1
5,94,Chinese,female,11,-15,0
5,95,Indian,female,12,2,0
5,96,German,female,11,37,0
5,97,African,female,11,11,0
5,98,African,male,10,2,0
5,99,German,male,8,-17,1
5,100,Chinese,male,9,-4,0
5,101,American,male,8,-3,1
5,102,African,female,16,12,0
5,103,Chinese,male,14,2,0
5,104,African,female,14,12,0
5,105,German,male,11,-9,0
5,106,American,male,14,4,0
5,107,Chinese,female,12,17,0
5,108,African,female,12,20,0
5,109,Indian,female,12,15,0
5,110,Chinese,male,13,5,1
5,111,Chinese,female,9,15,0
5,112,Chinese,male,7,20,1
5,113,American,female,10,-3,0
5,114,German,female,13,16,0
5,115,African,male,8,17,0
5,116,Chinese,female,13,6,0
5,117,Chinese,female,11,25,0
5,118,German,female,12,26,0
5,119,African,female,12,1,0
5,120,African,female,12,23,0
5,121,German,male,9,7,0
5,122,Indian,male,12,14,0
5,123,Chinese,female,10,29,0
5,124,Chinese,female,16,3,0
5,125,Chinese,male,15,20,0
5,126,African,male,11,0,0
5,127,American,male,10,18,0
5,128,American,male,8,21,0
5,129,Indian,male,8,-13,0
5,130,Chinese,female,13,-12,0
5,131,Indian,female,11,11,0
5,132,Indian,female,10,13,0
5,133,American,female,11,7,0
5,134,Chinese,male,10,1,0
5,135,Indian,female,12,4,0
5,136,African,female,11,5,0
5,137,American,female,12,14,0
5,138,African,male,11,20,0
5,139,Indian,male,13,3,1
5,140,Indian,male,11,-8,0
5,141,African,female,13,14,0
5,142,African,female,9,12,0
5,143,American,female,16,-3,0
5,144,African,female,14,3,1
5,145,German,male,11,15,0
5,146,German,female,12,-13,0
5,147,German,male,12,-8,0
5,148,Chinese,female,11,-8,0
5,149,American,female,13,14,1
5,150,American,male,12,18,0
6,1,American,male,12,10,0
6,2,African,female,13,11,0
6,3,African,female,16,9,0
6,4,American,female,13,6,1
6,5,American,male,15,19,0
6,6,Indian,female,15,-2,1
6,7,Indian,female,12,2,0
6,8,Indian,female,14,-13,1
